EarthquakeDepth,M,Rrup,Rjb,lnPGA,lnPGV,lnVs30,Residual
7.5,5.1,309.96,310.25,-10.659135949615425,-6.078513612080522,6.3835066348840055,-2.33477716369937
6.04,3.5,63.07,62.86,-8.23301768478656,-4.391419005215859,6.063785208687608,-0.390920870754817
7.24,3.7,92.59,92.41,-9.543444963484989,-6.425197842060152,6.2422232654551655,-1.41384476076687
4.7,3.7,87.42,87.4,-6.594121728107592,-3.391271338232637,6.0867747269123065,1.4919041043872
5.08,3.8,236.41,236.49,-7.254555340458414,-3.4505875723114765,6.208590026096629,2.98967310918481
16.47,3.7,44.39,41.45,-6.889014980463294,-3.557186395189854,6.1903154058531475,-0.57247125396543
8.0,3.5,213.84,213.79,-10.716455202912542,-6.643853812000678,6.148468295917647,-0.30491168986512
-0.71,4.9,152.22,152.04,-6.931896271992568,-1.9128228317785085,5.968707559985366,-0.0164119333562551
2.97,3.9,214.09,214.22,-12.968681636082975,-7.707608769263524,6.363028103540465,-3.03800318257302
9.46,3.6,190.72,190.59,-9.893898950465264,-6.121430144742651,6.309918278226516,-0.0141041023129276
2.83,3.6,307.84,307.94,-11.54408142028198,-7.613429536756555,6.535241271013659,0.258152749853464
4.87,3.9,156.05,156.11,-8.337384163380808,-4.352489347226886,5.720311776607412,0.366960024381676
-1.02,3.8,198.93,198.32,-10.928789622885793,-7.213554398518931,6.495265555937008,-0.703618965831835
10.61,3.6,234.92,234.79,-8.01610307427979,-4.601824788077013,5.834810737062605,2.16036790342664
10.48,3.5,86.7,86.16,-9.749260012805525,-5.8323336946667705,6.573680166960646,-1.33726400308235
10.8,4.3,245.73,245.7,-9.414860164606452,-6.08383236789928,6.464588303689961,-0.325677274336158
11.71,3.5,159.23,158.9,-10.83067382583425,-6.9598994510529275,6.495265555937008,-1.22823861426479
5.87,3.9,65.04,64.9,-9.064212042465847,-5.34969150630875,6.565264970035361,-1.78557010403433
1.68,3.7,326.24,326.35,-10.92181040089478,-7.300011465275612,6.495265555937008,0.915754501303553
7.94,3.8,90.49,90.25,-5.331493870789319,-1.846309830525013,6.156978985585555,2.45990220243503
5.29,3.9,88.23,88.2,-8.012367451006421,-3.944946897237982,5.945420608606575,-0.43835681905288
5.86,3.8,266.71,266.77,-11.702016116479129,-7.342146389092157,6.082218910376446,-1.18861779222398
3.07,3.8,210.87,210.98,-9.822630813199364,-5.522319035940272,6.159095388491933,0.179667470810781
2.25,3.8,318.16,318.27,-12.846351702397447,-8.55923796447555,6.495265555937008,-1.34560405217479
8.55,3.6,159.74,159.61,-9.761496947649144,-5.49906239810638,5.996452088619021,-0.427341021944203
7.04,3.7,322.3,322.35,-12.583619062634515,-8.079117405562862,6.1903154058531475,-1.22799221845764
5.78,5.2,323.0,323.31,-9.938905322054877,-4.465069431451038,5.976350909297934,-1.72501972940626
2.46,4.0,281.55,281.69,-11.287940729675977,-7.080411999137866,6.565264970035361,-0.615656744604706
15.83,4.2,183.55,183.06,-25.572952481289057,-21.539528105823432,6.251903883165888,-17.4634872838443
1.9,3.9,178.63,178.74,-10.62943287995371,-6.520698977988962,6.484635235635252,-1.06825698401858
8.62,3.9,192.27,192.21,-10.37275100777824,-6.065571085416578,6.565264970035361,-0.951530569307666
6.25,4.3,90.54,90.5,-6.41305903714603,-3.280751228586288,6.1779441140506,0.40555824556716
7.9,3.9,130.29,130.19,-9.231734462177922,-5.02293130109792,5.916202062607435,-1.01676882090115
2.78,3.8,18.33,18.16,-7.291198063379275,-2.9380896936080365,5.783825182329737,-1.93604574142755
5.45,4.3,144.59,144.68,-7.892655634363562,-3.6030906041059843,5.683579767338681,-0.278235322411224
12.81,3.7,302.43,302.27,-11.75548083745528,-7.677052691073176,6.07073772800249,-0.997357589454577
8.34,3.6,126.74,126.57,-11.026531580325052,-6.727860414225017,6.148468295917647,-2.14114199409118
2.47,3.5,85.93,85.99,-8.454035028785267,-4.5041859522984895,6.548219102762372,0.369661143673451
7.44,3.5,67.61,67.29,-11.515959182039946,-7.61945444841262,5.66988092298052,-3.8147510501786
4.02,3.5,17.8,17.42,-7.867189500044618,-4.289274341656281,5.267858159063328,-2.21563526649951
6.1,4.0,263.31,263.4,-11.287373775549508,-6.923437311800565,6.393590753950631,-1.11244660835852
1.76,3.8,154.46,154.56,-9.681945282588892,-5.726028083603521,6.561030665896573,-0.220587374364388
2.81,4.6,48.31,48.29,-8.358809796465538,-4.199644079740351,6.234410725718371,-3.07027381137385
-0.15,3.6,305.78,305.76,-13.091169359458965,-9.120451040273913,6.536691597591305,-1.14772097150143
9.65,4.2,216.15,216.13,-10.268713293418362,-6.67505196812731,6.135564891081739,-1.43150551868087
1.1,4.6,149.16,149.28,-7.807489405999121,-3.82508179340002,6.052089168924417,-0.354407151868616
6.75,3.6,66.61,66.36,-9.087602697505936,-5.048794150419102,6.082218910376446,-1.39639401028179
4.95,3.6,286.48,286.55,-9.089256744825132,-4.885996161941343,6.5638555265321274,2.36461774251009
5.05,3.5,121.85,121.85,-7.43419187232895,-4.805004288158685,6.20050917404269,1.78677737983985
9.24,4.4,306.71,306.8,-4.989047951528718,-1.5216619528122797,6.102558594613569,4.52123939488024
15.1,3.6,288.07,287.78,-12.409137676237714,-8.293835463039573,6.45833828334479,-1.54462183108368
6.6,3.7,122.23,122.16,-11.904971024352278,-7.388243875893835,6.424869023905388,-3.0879435304933
8.13,3.8,54.47,53.98,-8.409873236713556,-5.013279742570005,6.035481432524756,-1.59021465938142
3.2,4.0,80.28,80.34,-6.857057601939386,-2.7115741679862935,5.855071922202427,0.396922277342853
0.67,3.5,98.21,98.27,-8.490236412279243,-5.841707229693988,6.565264970035361,0.69867439826845
5.33,3.7,242.86,242.93,-11.997807827638512,-7.872449117442176,6.541029999189903,-1.3150219324143
1.25,4.6,177.09,177.22,-8.165138177940765,-4.1464947920950594,6.144185634125646,-0.257914459410004
2.93,4.1,51.73,51.75,-6.226135939390417,-2.507734329946395,6.2422232654551655,0.24522737640667
6.01,3.8,196.89,196.92,-11.16661520931885,-7.384894159697723,6.551080335043404,-1.32965307104351
18.01,3.9,90.36,88.66,-8.600574800355288,-4.78909302414902,5.916202062607435,-1.69398608345743
5.78,5.2,10.51,8.44,0.23567233727127815,4.161971325452384,5.476463551931511,2.07882195098637
4.06,4.0,243.4,243.53,-11.418563552811404,-7.781925252095555,6.565264970035361,-1.29405577840215
7.17,3.9,72.25,72.02,-6.538797321071657,-2.65788593858134,5.598421958998375,0.400296040216568
15.06,4.8,24.65,20.71,-3.4314995293164565,0.5484919178972886,5.953243334287785,-0.372886716747773
8.55,4.5,76.82,76.52,-7.474105822055246,-3.0233045183081386,6.09807428216624,-1.55696744048467
12.31,4.4,83.37,82.6,-5.357098731955819,-1.2649883296185136,6.319958614030018,0.823247422392098
9.19,4.2,273.89,273.92,-9.335957802769952,-4.94239400697809,6.2422232654551655,0.293337947487714
0.08,3.8,267.83,267.86,-10.601413734353143,-6.975137380598559,6.363028103540465,0.375248769902878
9.7,4.7,242.27,242.38,-8.503444193553879,-4.3472327052856565,6.037870919922137,-0.458697081023953
16.67,3.9,144.36,143.53,-8.709565084063694,-4.585367558691911,5.953243334287785,-0.72785777677332
2.47,4.3,15.45,15.18,-4.889157293239312,-0.8071793644640686,5.476463551931511,-0.949890171409354
6.84,3.6,189.08,189.06,-10.686895120590663,-7.010495585942464,6.513230110912307,-0.590237037787521
11.52,3.9,271.14,271.05,-12.417948096017719,-7.768931270005224,6.489204931325317,-2.18714766251219
7.82,4.2,331.06,331.19,-11.89768627887661,-7.405003017519285,6.486160788944089,-1.42579114785039
6.11,4.0,301.69,301.79,-7.944075452168568,-4.26070554531748,5.579729825986222,2.29712630920064
8.92,3.6,94.74,94.41,-8.711652351801284,-5.425898156323011,6.336825731146441,-0.369949036007311
9.1,4.0,329.28,329.33,-13.8123627176164,-9.190411968276461,6.577861357721047,-2.95662886921831
5.06,3.5,310.2,310.26,-11.511261550044777,-7.010557203959805,6.424869023905388,0.358558540465994
5.94,4.0,226.39,226.48,-10.642309190125946,-6.202317093244169,6.030685260261263,-1.08699592956093
7.94,4.6,216.39,216.52,-8.018203830656022,-4.155184906054856,6.54534966033442,0.247202144231487
3.14,3.9,202.47,202.59,-9.16792237175087,-5.493011784473571,6.104793232414985,0.477446782853967
9.55,4.0,68.91,68.38,-7.353080937695915,-4.260929275239192,6.495265555937008,-0.423824347929935
6.67,3.6,230.85,230.86,-11.491420464005309,-7.302668920123974,5.717027701406222,-1.20512620258457
8.84,3.5,89.08,88.71,-6.340051147212848,-2.454768663849409,5.429345628954441,1.67623232021165
6.77,3.6,156.72,156.68,-10.958422037192511,-6.627357900602187,5.857933154483459,-1.63746380696822
15.22,4.1,56.0,54.03,-7.483243431574334,-4.127239930614829,5.958424693029782,-1.68864391241167
8.05,3.7,307.94,307.96,-11.58492664259029,-7.57549240681247,6.148468295917647,-0.465848916622864
13.94,3.5,204.48,204.09,-9.066848264889035,-5.28758009788691,5.3612921657094255,0.523808662688268
10.44,3.7,79.08,78.5,-9.30823433186728,-5.705498155595403,6.709304340258298,-1.43290910898883
6.34,3.5,225.04,225.06,-8.863625343736553,-4.875648862429647,5.713732805509369,1.58044137091193
9.62,3.6,232.87,232.79,-8.663717889763642,-5.078878782155406,6.493753839851686,1.85098256868551
4.11,3.9,300.34,300.46,-10.50616647467864,-6.221497425431424,5.953243334287785,0.220553505664583
6.31,4.6,89.81,89.79,-6.6956869926222655,-2.74337108886933,6.579251212010101,-0.353366327439342
15.05,4.0,276.54,276.28,-12.12354571532496,-7.536854020975358,5.66988092298052,-2.62338101766253
3.17,4.2,136.53,136.65,-7.02460871934614,-3.235159334528811,6.054439346269371,0.973694997842236
5.57,3.8,195.68,195.74,-10.912454311642794,-6.332985860893514,6.148468295917647,-1.25705113427926
8.37,4.0,88.28,88.01,-7.343026112264805,-3.1742111349679996,5.680172609017068,-0.277000367905191
8.96,3.6,246.65,246.6,-11.353568589500108,-7.810551621071012,6.436150368369428,-0.657342009908355
4.19,4.0,194.95,195.06,-9.993935723086368,-5.663450811528738,5.855071922202427,-0.841314643802329
1.14,3.6,197.9,197.98,-9.620666741894004,-5.6235186991122745,6.559615237493242,0.932753181848094
6.31,4.6,173.19,173.33,-8.030733859239108,-3.8799044723858604,6.152732694704104,-0.454138074196036
7.35,3.6,258.25,258.25,-9.251959548745122,-5.8020271017426275,6.565264970035361,1.73544290253659
1.02,4.1,71.96,72.03,-7.650550581652195,-4.062204763522248,6.244166900663736,-0.508315935258409
-1.52,3.9,204.86,203.88,-9.322473067164575,-4.737879847754484,6.257667587882639,0.683161038492178
7.14,4.0,265.67,265.73,-9.53659686940378,-5.175936809043653,6.035481432524756,0.441168454918126
1.68,3.5,308.18,308.27,-10.614952075973465,-6.63610038331751,5.683579767338681,1.06951880122096
5.79,3.7,142.77,142.77,-10.914685900254353,-7.241048545886204,6.45833828334479,-1.69204216042997
2.89,3.9,256.38,256.51,-11.324797962014541,-7.20865958111504,6.54965074223381,-0.768366726678291
9.32,3.6,59.37,58.73,-9.337075358295635,-5.7104290341769035,6.565264970035361,-1.75870241324571
6.85,4.3,145.1,145.13,-7.424799196323871,-3.0135465904500363,6.380122536899765,0.447802583868571
15.08,4.3,229.12,228.83,-9.387134831353032,-5.068705356891274,5.683579767338681,-1.10879376452479
1.34,3.8,282.36,282.45,-9.240253254496752,-5.713122244839475,5.69035945432406,1.52274490850595
20.23,3.5,275.68,275.02,-12.44733836590176,-8.968015091965794,6.037870919922137,-1.97961709945118
2.5,3.9,61.8,61.85,-11.50297513411706,-6.991136887921188,6.5638555265321274,-4.12791720172615
6.26,3.5,291.43,291.46,-13.356755140830327,-9.100076736281158,4.912654885736052,-2.4781267430788
9.37,4.8,175.6,175.66,-9.417972906008526,-4.997066793946817,5.971261839790462,-2.49048583906542
-0.71,4.9,305.53,305.36,-5.803576611386569,-0.5652380935165539,6.343880434126331,3.27700355285774
12.85,3.6,128.36,127.82,-9.779074331880041,-5.579065057493767,5.916202062607435,-1.22303375760128
4.19,4.0,280.14,280.27,-10.981959506231833,-6.520997194563028,5.973809611869261,-0.699329155413913
4.07,3.5,140.53,140.56,-10.439292682542538,-6.770283958078359,6.09807428216624,-0.896763475174037
8.11,3.7,218.12,218.08,-5.185343422725783,-1.728354452764248,5.6131281063880705,4.59376816616761
4.35,3.6,200.94,201.0,-10.740439793870205,-6.9041162084385945,6.089044875446846,-0.543458905940831
10.0,4.5,152.5,152.41,-9.957873793576688,-5.5049385913452005,6.1070228877422545,-2.70092157113332
10.92,3.9,53.79,52.81,-7.187918144987501,-4.538636281951757,6.4967749901858625,-0.541576394938026
7.14,4.3,246.25,246.37,-9.930650836723535,-5.792799344940195,5.993961427306569,-0.854886759233324
9.61,4.0,187.93,187.84,-8.22831047752294,-4.901211916550658,6.163314804034641,0.673896840373729
17.79,4.4,212.67,212.16,-8.065578131592932,-4.122861944929263,6.5638555265321274,0.0487177832960448
5.64,3.5,157.34,157.34,-10.326612878339713,-6.246994316038056,6.495265555937008,-0.419114585464166
9.14,3.6,234.81,234.74,-12.161518985542362,-7.823915769338087,6.566672429803241,-1.56163228775064
8.4,3.7,211.14,211.09,-10.191678100906547,-6.491942031368381,6.102558594613569,-0.290117729497949
10.17,3.7,179.55,179.38,-11.9711950402916,-7.352043911133622,6.324358962381311,-2.49621557458783
4.62,4.1,298.47,298.62,-10.293706693290185,-6.479399310546107,6.311734809152915,0.121230447186763
1.14,3.5,64.75,64.81,-9.822829649518674,-6.45667965962192,6.565264970035361,-1.4301652795197
5.96,4.8,119.09,119.16,-6.892608867209161,-2.791657656194758,6.3578422665081,-0.496326117585125
11.35,4.1,27.32,25.19,-4.130174786384537,-1.062731087791592,6.319958614030018,0.928911953397561
7.72,3.6,267.9,267.9,-10.718859769847732,-6.903158460559593,6.5638555265321274,0.363646224906686
11.3,4.0,206.55,206.39,-9.141782968625051,-4.783921862394263,5.961005339623274,-0.173429747031378
9.46,3.9,316.95,316.95,-8.889750886841176,-4.388827387459374,6.049733455231958,1.77608911416848
5.75,4.2,301.68,301.82,-10.669929386852118,-6.568530904397807,6.565264970035361,-0.376678777970767
9.98,5.5,266.99,267.24,-5.277018545382852,-1.6073434074418989,6.253828811575473,1.74217822753137
14.48,3.9,219.03,218.68,-10.240236935558857,-5.874157998286756,6.082218910376446,-1.00999393099704
3.47,4.1,139.12,139.23,-8.143942610534204,-3.930823532994021,6.1463292576688975,0.138908385681146
1.44,3.6,147.42,147.5,-8.377177324760838,-5.030884170846914,6.436150368369428,1.36392060636309
2.7,3.5,234.02,234.11,-9.406743895889763,-5.840732767923838,5.645446897643238,1.31982225343705
2.59,4.0,216.83,216.96,-8.836541247323996,-4.682159486723518,6.0473721790462776,0.787182420903122
4.62,3.5,244.13,244.19,-9.125606745424987,-5.400490810762209,6.385194398997726,1.96958196824929
8.85,4.2,263.47,263.51,-11.60647525816469,-6.716775810307148,6.113682179832232,-2.14321313236451
18.01,3.9,90.83,89.14,-8.522205733239781,-4.915779763083577,6.1224928095143865,-1.5089094235974
4.17,3.6,227.65,227.72,-10.684659670837634,-6.988213101137102,6.602587892189336,0.114538832023813
7.51,3.7,269.67,269.69,-10.310395060402849,-6.242229429274161,6.054439346269371,0.349948928813911
11.86,4.3,143.08,142.78,-7.263715792472802,-3.360516437088976,6.502790045915623,0.358596501493772
2.07,4.3,298.55,298.71,-12.0334058799322,-6.796675459765691,6.495265555937008,-1.82184962367006
4.7,3.5,282.87,282.94,-10.314407450999072,-6.705135792737767,6.304448802421981,1.2045943555199
3.65,4.9,246.49,246.71,-10.96246373356996,-5.664488860314123,6.246106765481563,-2.86558930750859
7.11,3.8,234.44,234.47,-9.346828371057217,-5.276254354670547,6.206575926724928,0.759983160251847
7.97,5.7,314.01,314.35,-8.074588926115636,-2.662173376588568,6.234410725718371,-0.745215919034767
5.03,3.5,332.45,332.52,-13.326930543145602,-9.382315636715994,5.66988092298052,-1.56203774839959
2.37,3.6,214.76,214.86,-10.961253027791974,-6.734045278766349,5.717027701406222,-0.646149630198471
3.93,4.2,162.96,163.09,-9.092665431050714,-4.592583531312219,6.148468295917647,-0.676799719570715
6.36,3.7,161.64,161.62,-7.756482179961634,-3.4468727284159835,5.953243334287785,1.49112387173639
2.26,4.2,301.04,301.19,-12.109621099150743,-7.5375146940198485,6.495265555937008,-1.66462789108431
4.39,3.8,68.77,68.74,-9.172478273629869,-6.3583316551391835,6.495265555937008,-1.53219448214054
15.85,3.5,34.38,30.77,-8.928736232796526,-4.735404949897714,6.45833828334479,-2.41839573968076
13.69,4.0,59.64,58.19,-9.329649992270179,-5.59672448053049,5.918893854273146,-3.14834718124366
9.9,3.6,20.51,18.22,-4.989101519042578,-1.7303829043093555,6.419994928147142,0.859598301835424
6.4,3.9,143.9,143.9,-7.314220887423885,-3.3354096411241523,5.683579767338681,1.09823893362986
2.02,3.5,171.86,171.95,-11.353007505063154,-7.305100755697747,6.0014148779611505,-1.26174783313401
6.23,4.2,296.5,296.64,-10.126760062165104,-5.76929446145776,6.565264970035361,0.0807776727262954
4.81,4.0,69.88,69.84,-8.181587187008699,-4.705079619162054,6.0867747269123065,-1.15858383296846
6.1,3.5,203.67,203.68,-7.984242609640959,-4.742294964239327,6.052089168924417,2.35133934872953
12.84,3.8,140.53,140.06,-9.472613535593482,-5.515989836559,6.5638555265321274,-0.839769543294414
0.94,4.3,196.05,196.16,-8.92120228502815,-4.515709078706093,6.040254711277414,-0.133902473167373
5.99,4.2,183.47,183.57,-9.302523086402651,-5.4993618607531225,6.0867747269123065,-0.730592008576306
11.15,4.0,161.13,160.88,-4.574827904338942,-1.4610824783660097,6.054439346269371,3.80300869863916
5.05,3.5,204.37,204.42,-10.466382912393406,-6.210872235456399,5.973809611869261,-0.100438715308073
8.96,3.9,240.92,240.89,-10.525224699966195,-7.040878731968207,6.556778356158042,-0.489670604145362
8.54,4.0,178.28,178.23,-10.103475843111688,-6.045107673874601,6.2324480165505225,-1.24642352482408
11.12,6.0,64.26,62.44,-4.895457529212505,0.3569349401367915,6.240275845170769,-1.57446578529719
5.33,3.5,7.51,5.83,-12.822749460871288,-8.931728888214211,6.495265555937008,-7.83319485437957
2.37,4.5,262.08,262.25,-8.116972980432227,-4.310202468420687,5.683579767338681,0.837696114618662
10.19,3.8,217.26,217.15,-9.340227920044645,-5.821624629560093,6.113682179832232,0.333090975643628
5.3,4.4,253.6,253.77,-11.040446028067132,-6.235570277739043,6.2324480165505225,-1.87650802467751
19.3,4.1,331.45,331.08,-12.585191348341688,-8.359921487056877,6.593044534142437,-2.47475249874089
-1.17,4.0,225.68,224.98,-9.487774098579735,-5.693565852529028,6.556778356158042,0.696721328523685
6.4,4.3,104.25,104.24,-4.641126049766965,0.298894304792056,5.910796644040527,2.32176282428329
-0.04,3.5,196.47,196.48,-11.843088671442212,-8.24666263132342,6.551080335043404,-1.03288515285701
8.35,3.9,186.81,186.76,-10.245977861482904,-5.95609740327069,6.565264970035361,-0.885841306316321
